1.000000000000000000e+00,2.710460888319377482e+00,1.217698812484741211e+01,2.780900000000000000e+04
1.000000000000000000e+00,1.000000011993857907e+00,1.177862262725830078e+01,2.811800000000000000e+04
1.000000000000000000e+00,2.573606392062783357e+02,1.219910955429077148e+01,2.765600000000000000e+04
1.000000000000000000e+00,1.004542269824336254e+00,1.162584471702575684e+01,2.840300000000000000e+04
1.000000000000000000e+00,6.861048995275198514e+00,1.202535057067871094e+01,2.760900000000000000e+04
1.000000000000000000e+00,1.000755746954753667e+00,1.291287064552307129e+01,2.847500000000000000e+04
1.000000000000000000e+00,1.030925370078113135e+00,1.246831297874450684e+01,2.767300000000000000e+04
1.000000000000000000e+00,1.525659815328249920e+02,1.276167964935302734e+01,2.767400000000000000e+04
1.000000000000000000e+00,1.580723664716811925e+02,1.180838155746459961e+01,2.766700000000000000e+04
1.000000000000000000e+00,1.071351124614179362e+00,1.203363275527954102e+01,2.845500000000000000e+04
1.000000000000000000e+00,3.155995171294930515e+02,1.207377171516418457e+01,2.768000000000000000e+04
1.000000000000000000e+00,1.003568892325705564e+00,1.207772135734558105e+01,2.798100000000000000e+04
1.000000000000000000e+00,1.001520822487580231e+00,1.199662351608276367e+01,2.806200000000000000e+04
1.000000000000000000e+00,8.335599984677882901e+01,1.241296958923339844e+01,2.766600000000000000e+04
1.000000000000000000e+00,9.158050577464206299e+01,1.305299568176269531e+01,2.766000000000000000e+04
1.000000000000000000e+00,1.459321151667702710e+00,1.295811963081359863e+01,2.761300000000000000e+04
1.000000000000000000e+00,1.005336221330345836e+00,1.163959550857543945e+01,2.794500000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.195184826850891113e+01,2.799500000000000000e+04
1.000000000000000000e+00,1.000425547917010993e+00,1.203371620178222656e+01,2.797100000000000000e+04
1.000000000000000000e+00,6.406963693395641712e+01,1.246839070320129395e+01,2.763900000000000000e+04
1.000000000000000000e+00,1.008400910626936264e+00,1.203067398071289062e+01,2.780200000000000000e+04
1.000000000000000000e+00,2.444710469187140802e+02,1.238137698173522949e+01,2.767400000000000000e+04
1.000000000000000000e+00,1.051437535785945121e+00,1.284562873840332031e+01,2.767000000000000000e+04
1.000000000000000000e+00,1.917972891792114387e+00,1.290825438499450684e+01,2.764600000000000000e+04
1.000000000000000000e+00,1.092732576584546251e+02,1.189997363090515137e+01,2.766300000000000000e+04
1.000000000000000000e+00,1.005960617716971539e+00,1.216447830200195312e+01,2.868700000000000000e+04
1.000000000000000000e+00,1.034910400168286060e+00,1.202580189704895020e+01,2.838600000000000000e+04
1.000000000000000000e+00,1.461660740208939160e+02,1.231775712966918945e+01,2.766300000000000000e+04
1.000000000000000000e+00,1.005055537361466023e+00,1.201841568946838379e+01,2.772700000000000000e+04
1.000000000000000000e+00,1.000015616388084672e+00,1.228732109069824219e+01,2.825800000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.261763358116149902e+01,2.769200000000000000e+04
1.000000000000000000e+00,2.255151688239701571e+02,1.262577486038208008e+01,2.765400000000000000e+04
1.000000000000000000e+00,2.553619891751680200e+02,1.185464477539062500e+01,2.766700000000000000e+04
1.000000000000000000e+00,1.002687590540409568e+00,1.271062660217285156e+01,2.789000000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.257990622520446777e+01,2.768200000000000000e+04
1.000000000000000000e+00,1.273774038326062197e+02,1.235857915878295898e+01,2.768300000000000000e+04
1.000000000000000000e+00,1.000530799536980764e+00,1.191581368446350098e+01,2.867300000000000000e+04
1.000000000000000000e+00,3.349068728513222482e+02,1.217101263999938965e+01,2.767700000000000000e+04
1.000000000000000000e+00,3.018093278478286123e+00,1.268955469131469727e+01,2.771400000000000000e+04
1.000000000000000000e+00,1.074021765593984101e+00,1.251266980171203613e+01,2.765700000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.165019822120666504e+01,2.769000000000000000e+04
1.000000000000000000e+00,1.001047139155838650e+00,1.233907246589660645e+01,2.798000000000000000e+04
1.000000000000000000e+00,1.005070011888051562e+00,1.211654186248779297e+01,2.802300000000000000e+04
1.000000000000000000e+00,5.966498417845068047e+01,1.235420012474060059e+01,2.768500000000000000e+04
1.000000000000000000e+00,1.000402736761393019e+00,1.238622951507568359e+01,2.841300000000000000e+04
1.000000000000000000e+00,3.087443963391223178e+02,1.224543642997741699e+01,2.766700000000000000e+04
1.000000000000000000e+00,4.110075474591045719e+00,1.105626463890075684e+01,2.827200000000000000e+04
1.000000000000000000e+00,2.545136500426606929e+01,1.103092789649963379e+01,2.882100000000000000e+04
1.000000000000000000e+00,1.227978474734298553e+00,8.254453420639038086e+00,2.846800000000000000e+04
1.000000000000000000e+00,1.000000030290740582e+00,7.127964973449707031e+00,2.842600000000000000e+04
1.000000000000000000e+00,1.260418942302079159e+02,6.720838069915771484e+00,2.767000000000000000e+04
1.000000000000000000e+00,2.255703326572971790e+00,5.730148077011108398e+00,2.769900000000000000e+04
2.000000000000000000e+00,3.261923384749859878e+00,1.147758007049560547e+01,2.768200000000000000e+04
2.000000000000000000e+00,3.589555650628085903e+00,1.154623913764953613e+01,2.768200000000000000e+04
2.000000000000000000e+00,2.856172469524361990e+00,1.153579258918762207e+01,2.768500000000000000e+04
2.000000000000000000e+00,3.294791897712101569e+00,1.151726555824279785e+01,2.768800000000000000e+04
2.000000000000000000e+00,3.340343543515422731e+00,1.144513821601867676e+01,2.768100000000000000e+04
2.000000000000000000e+00,3.024347316117968809e+00,1.147686886787414551e+01,2.768100000000000000e+04
2.000000000000000000e+00,2.938853440592771094e+00,1.154751253128051758e+01,2.768500000000000000e+04
2.000000000000000000e+00,3.788254244982258712e+00,1.197865581512451172e+01,2.769200000000000000e+04
2.000000000000000000e+00,2.824327174533012741e+00,1.181057691574096680e+01,2.769500000000000000e+04
2.000000000000000000e+00,3.338531117240849611e+00,1.147765731811523438e+01,2.768400000000000000e+04
2.000000000000000000e+00,3.478238944023237078e+00,1.147287702560424805e+01,2.768200000000000000e+04
2.000000000000000000e+00,3.147435266760789663e+00,1.166823530197143555e+01,2.768300000000000000e+04
2.000000000000000000e+00,3.273206038621646385e+00,1.152891421318054199e+01,2.768500000000000000e+04
2.000000000000000000e+00,3.476192024746501463e+00,1.173450660705566406e+01,2.769000000000000000e+04
2.000000000000000000e+00,3.615079488193845503e+00,1.181820011138916016e+01,2.768000000000000000e+04
2.000000000000000000e+00,2.990746342851557937e+00,1.158115601539611816e+01,2.767700000000000000e+04
2.000000000000000000e+00,3.294010931292273181e+00,1.153275370597839355e+01,2.768000000000000000e+04
2.000000000000000000e+00,3.656234214077652478e+00,1.136899638175964355e+01,2.768500000000000000e+04
2.000000000000000000e+00,3.367736469399977839e+00,1.215332388877868652e+01,2.768700000000000000e+04
2.000000000000000000e+00,3.514984639074052009e+00,1.180181479454040527e+01,2.768000000000000000e+04
2.000000000000000000e+00,2.921168803413222825e+00,1.165660715103149414e+01,2.768000000000000000e+04
2.000000000000000000e+00,2.983773597350161566e+00,1.174657845497131348e+01,2.768500000000000000e+04
2.000000000000000000e+00,3.160982412253094065e+00,1.145854067802429199e+01,2.768100000000000000e+04
2.000000000000000000e+00,3.261186465515833799e+00,1.179213905334472656e+01,2.768800000000000000e+04
2.000000000000000000e+00,2.988891383034415927e+00,1.161525273323059082e+01,2.768200000000000000e+04
2.000000000000000000e+00,2.766020295656308914e+00,1.169306683540344238e+01,2.768900000000000000e+04
2.000000000000000000e+00,3.446322265819480979e+00,1.160624527931213379e+01,2.768700000000000000e+04
2.000000000000000000e+00,2.759948258674551624e+00,1.155025219917297363e+01,2.768500000000000000e+04
2.000000000000000000e+00,2.909706517471922105e+00,1.194296860694885254e+01,2.767700000000000000e+04
2.000000000000000000e+00,3.343494785951130144e+00,1.168602705001831055e+01,2.767900000000000000e+04
2.000000000000000000e+00,3.769085903146021987e+00,1.172704005241394043e+01,2.766500000000000000e+04
2.000000000000000000e+00,2.828404334488198835e+00,1.153609251976013184e+01,2.768900000000000000e+04
2.000000000000000000e+00,3.341642581107148402e+00,1.121297121047973633e+01,2.768100000000000000e+04
2.000000000000000000e+00,3.396970584194694887e+00,1.170884132385253906e+01,2.768100000000000000e+04
2.000000000000000000e+00,3.023282248883698120e+00,1.141984033584594727e+01,2.768100000000000000e+04
2.000000000000000000e+00,3.308345294890539634e+00,1.185849738121032715e+01,2.768700000000000000e+04
2.000000000000000000e+00,2.811767742511063872e+00,1.169952511787414551e+01,2.768600000000000000e+04
2.000000000000000000e+00,2.789172532685234795e+00,1.156536793708801270e+01,2.767900000000000000e+04
2.000000000000000000e+00,3.067269424727723237e+00,1.202653098106384277e+01,2.769000000000000000e+04
2.000000000000000000e+00,3.331247599358611033e+00,1.173161149024963379e+01,2.768400000000000000e+04
2.000000000000000000e+00,3.101474289086324720e+00,1.135694193840026855e+01,2.768800000000000000e+04
2.000000000000000000e+00,3.306396271546212073e+00,1.150644683837890625e+01,2.769200000000000000e+04
2.000000000000000000e+00,3.470920772792939424e+00,1.158029222488403320e+01,2.768600000000000000e+04
2.000000000000000000e+00,2.830020153455202081e+00,1.192214035987854004e+01,2.768400000000000000e+04
2.000000000000000000e+00,3.066116037970838981e+00,1.155429458618164062e+01,2.768700000000000000e+04
2.000000000000000000e+00,2.454375446649901260e+00,1.187119865417480469e+01,2.768400000000000000e+04
2.000000000000000000e+00,2.761270598552102662e+00,1.181727623939514160e+01,2.768500000000000000e+04
2.000000000000000000e+00,3.732424146983211788e+00,1.146897721290588379e+01,2.767900000000000000e+04
2.000000000000000000e+00,3.086461144437947279e+00,6.607274293899536133e+00,2.768100000000000000e+04
2.000000000000000000e+00,2.980354409076096278e+00,6.389090538024902344e+00,2.768700000000000000e+04
2.000000000000000000e+00,3.224666301528809065e+00,6.306715250015258789e+00,2.768700000000000000e+04
2.000000000000000000e+00,3.429103845208172352e+00,5.386173963546752930e+00,2.768900000000000000e+04
3.000000000000000000e+00,1.271206225679178026e+01,1.147006082534790039e+01,2.858700000000000000e+04
3.000000000000000000e+00,1.271206225678901092e+01,1.110634303092956543e+01,2.770200000000000000e+04
3.000000000000000000e+00,1.271206225679971524e+01,1.177570390701293945e+01,2.771400000000000000e+04
3.000000000000000000e+00,1.271206225679980761e+01,1.165772485733032227e+01,2.770900000000000000e+04
3.000000000000000000e+00,1.271206225679954649e+01,1.211799716949462891e+01,2.779000000000000000e+04
3.000000000000000000e+00,1.271206225679290114e+01,1.107803511619567871e+01,2.798200000000000000e+04
3.000000000000000000e+00,1.271206225670100842e+01,1.218012356758117676e+01,2.784600000000000000e+04
3.000000000000000000e+00,1.271206225679466861e+01,1.186058354377746582e+01,2.776500000000000000e+04
3.000000000000000000e+00,1.271206225679982538e+01,1.222203278541564941e+01,2.783200000000000000e+04
3.000000000000000000e+00,1.271206225679935820e+01,1.305254530906677246e+01,2.772800000000000000e+04
3.000000000000000000e+00,1.271206225679354418e+01,1.225022387504577637e+01,2.790000000000000000e+04
