1.000000000000000000e+00,7.404639099160132218e+02
2.000000000000000000e+00,1.982950870400200571e+01
2.000000000000000000e+00,5.729109339457005845e+00
2.000000000000000000e+00,1.510842990487151560e+01
2.000000000000000000e+00,9.749774918202655627e+00
2.000000000000000000e+00,4.707700121507336632e+00
2.000000000000000000e+00,5.968884421425453723e+00
2.000000000000000000e+00,7.269863898412586956e+00
2.000000000000000000e+00,1.005469855713661076e+01
2.000000000000000000e+00,1.852236846524031932e+01
2.000000000000000000e+00,9.853695527686650024e+00
2.000000000000000000e+00,3.948540796981574896e+00
2.000000000000000000e+00,5.202134576713737246e+00
2.000000000000000000e+00,2.764202885550892219e+00
2.000000000000000000e+00,2.368761667402440096e+01
2.000000000000000000e+00,4.977277284389394651e+00
2.000000000000000000e+00,6.838421160630097084e+00
2.000000000000000000e+00,3.444542833341650567e+00
2.000000000000000000e+00,1.099463053004638091e+01
2.000000000000000000e+00,1.132323800737357367e+01
2.000000000000000000e+00,8.967372578129245042e+00
2.000000000000000000e+00,5.940730392540777949e+00
2.000000000000000000e+00,6.254363919294951835e+00
2.000000000000000000e+00,1.347005302680187455e+01
2.000000000000000000e+00,1.652599268951915690e+01
2.000000000000000000e+00,2.931612424502955783e+00
2.000000000000000000e+00,4.526254720268528153e+00
2.000000000000000000e+00,4.564932299173138475e+00
2.000000000000000000e+00,7.887915640717158006e+00
2.000000000000000000e+00,6.770795932007017903e+00
2.000000000000000000e+00,8.596959549694249247e+00
2.000000000000000000e+00,8.616577356069743843e+00
2.000000000000000000e+00,3.363382430825769820e+00
2.000000000000000000e+00,1.076223012772579679e+01
2.000000000000000000e+00,1.738687237059582102e+01
2.000000000000000000e+00,1.361835189170290228e+01
2.000000000000000000e+00,1.151704541290884265e+01
2.000000000000000000e+00,4.480091843229832449e+00
2.000000000000000000e+00,1.308066668943291511e+01
2.000000000000000000e+00,1.537568306978996802e+01
2.000000000000000000e+00,9.005244201969563989e+00
2.000000000000000000e+00,1.136370304786346352e+01
2.000000000000000000e+00,1.050990488285947144e+01
2.000000000000000000e+00,6.712928000805329809e+00
2.000000000000000000e+00,6.807955969708958222e+00
2.000000000000000000e+00,5.262164921373342352e+00
2.000000000000000000e+00,5.222904133868288667e+00
2.000000000000000000e+00,6.419055743335387199e+00
2.000000000000000000e+00,5.818641359990958328e+00
2.000000000000000000e+00,1.492037570023182802e+01
2.000000000000000000e+00,9.135109662025630684e+00
2.000000000000000000e+00,1.034790793995474267e+01
2.000000000000000000e+00,5.956816510848317314e+00
3.000000000000000000e+00,1.271206225982238891e+01
3.000000000000000000e+00,1.271206227450036508e+01
3.000000000000000000e+00,1.271206225685893720e+01
3.000000000000000000e+00,1.271206249381400255e+01
3.000000000000000000e+00,1.271206225728646189e+01
3.000000000000000000e+00,1.271206225893790176e+01
3.000000000000000000e+00,1.271206225714095517e+01
3.000000000000000000e+00,1.271206225869934414e+01
3.000000000000000000e+00,1.271206227155325585e+01
3.000000000000000000e+00,1.371206224674598673e+01
3.000000000000000000e+00,1.271206225680365520e+01
3.000000000000000000e+00,1.271206226304719777e+01
3.000000000000000000e+00,1.271206225703811477e+01
3.000000000000000000e+00,1.271206225825476110e+01
3.000000000000000000e+00,1.271206225800004219e+01
3.000000000000000000e+00,1.371206223317220108e+01
3.000000000000000000e+00,1.371206224479844771e+01
3.000000000000000000e+00,1.271206225741452656e+01
3.000000000000000000e+00,1.271206225676738022e+01
3.000000000000000000e+00,1.271206226333123723e+01
3.000000000000000000e+00,1.271206225710001370e+01
3.000000000000000000e+00,1.271206225723373429e+01
3.000000000000000000e+00,1.271206225687511804e+01
3.000000000000000000e+00,1.271206225679836344e+01
3.000000000000000000e+00,1.271206227190542570e+01
3.000000000000000000e+00,1.271206225684492530e+01
3.000000000000000000e+00,1.271206226343406342e+01
3.000000000000000000e+00,1.271206225055704664e+01
3.000000000000000000e+00,1.271206225679946478e+01
3.000000000000000000e+00,1.271206225688368363e+01
3.000000000000000000e+00,1.271206227718247916e+01
3.000000000000000000e+00,1.271206225690268532e+01
3.000000000000000000e+00,1.271206226168763287e+01
3.000000000000000000e+00,1.371206224085257119e+01
3.000000000000000000e+00,1.271206226255178606e+01
3.000000000000000000e+00,1.271206227958622037e+01
3.000000000000000000e+00,1.271206225719937599e+01
3.000000000000000000e+00,1.271206225725323335e+01
3.000000000000000000e+00,1.271206226000667172e+01
3.000000000000000000e+00,1.271206225956180447e+01
3.000000000000000000e+00,1.271206225681987867e+01
3.000000000000000000e+00,1.271206225708257698e+01
3.000000000000000000e+00,1.271206225683821245e+01
3.000000000000000000e+00,1.271206225874965767e+01
3.000000000000000000e+00,1.271206225678613855e+01
3.000000000000000000e+00,1.271206226097959302e+01
3.000000000000000000e+00,1.271206225755234698e+01
3.000000000000000000e+00,1.271196855008389548e+01
3.000000000000000000e+00,1.271206225767106091e+01
3.000000000000000000e+00,1.371206220520144647e+01
3.000000000000000000e+00,1.271206225824647795e+01
3.000000000000000000e+00,1.271206225980349913e+01
4.000000000000000000e+00,4.185391639222409310e+01
4.000000000000000000e+00,2.487915777174576348e+01
4.000000000000000000e+00,2.993327337701066071e+01
4.000000000000000000e+00,1.094959719757293648e+01
4.000000000000000000e+00,1.791431091313676660e+01
4.000000000000000000e+00,2.289236362741985431e+01
4.000000000000000000e+00,3.582409522245409761e+01
4.000000000000000000e+00,6.969821121360793015e+00
4.000000000000000000e+00,9.954718048631153948e+00
4.000000000000000000e+00,2.587431518543226616e+01
4.000000000000000000e+00,1.791458355952762105e+01
4.000000000000000000e+00,1.691933930022017307e+01
4.000000000000000000e+00,2.189415137285528346e+01
4.000000000000000000e+00,6.969778343200417225e+00
4.000000000000000000e+00,3.781503555805597472e+01
4.000000000000000000e+00,2.090281924634277999e+01
4.000000000000000000e+00,7.965700456322265310e+00
4.000000000000000000e+00,2.392056884690160246e+01
4.000000000000000000e+00,1.094974752755623904e+01
4.000000000000000000e+00,6.972612938102699331e+00
4.000000000000000000e+00,2.885943387177680819e+01
4.000000000000000000e+00,1.792361124198455258e+01
4.000000000000000000e+00,8.960795823353892686e+00
4.000000000000000000e+00,1.890925226523146208e+01
4.000000000000000000e+00,2.089914287376367952e+01
4.000000000000000000e+00,1.492962956403015617e+01
4.000000000000000000e+00,8.959797317404847306e+00
4.000000000000000000e+00,1.293977270945447700e+01
4.000000000000000000e+00,1.002076110612818916e+01
4.000000000000000000e+00,3.283855420397685521e+01
4.000000000000000000e+00,1.990507984234996641e+01
4.000000000000000000e+00,2.985374259779208472e+01
4.000000000000000000e+00,1.393446501221902700e+01
4.000000000000000000e+00,6.970627824259180372e+00
4.000000000000000000e+00,3.085575370313235410e+01
4.000000000000000000e+00,2.487899729901639745e+01
4.000000000000000000e+00,3.782392263192183179e+01
4.000000000000000000e+00,2.158144965876308419e+01
4.000000000000000000e+00,1.194457008923979302e+01
4.000000000000000000e+00,3.592963126746103342e+01
4.000000000000000000e+00,2.654949499328790452e+01
4.000000000000000000e+00,6.970674757980447112e+00
4.000000000000000000e+00,2.587433116378745623e+01
4.000000000000000000e+00,1.990523243280224364e+01
4.000000000000000000e+00,5.373296149095003216e+01
4.000000000000000000e+00,3.881022698084701972e+01
4.000000000000000000e+00,2.277261313233934104e+01
4.000000000000000000e+00,3.085360048252293552e+01
4.000000000000000000e+00,5.074779132011224902e+01
4.000000000000000000e+00,1.492942875162973770e+01
4.000000000000000000e+00,8.959973992919636032e+00
4.000000000000000000e+00,1.791438669441567555e+01
5.000000000000000000e+00,1.379705342740800589e+00
5.000000000000000000e+00,1.304168632593359245e+00
5.000000000000000000e+00,1.165166885934135088e+00
5.000000000000000000e+00,1.108412468611521540e+00
5.000000000000000000e+00,1.206122106420407736e+00
5.000000000000000000e+00,1.142246596312296303e+00
5.000000000000000000e+00,1.224953043787455398e+00
5.000000000000000000e+00,1.117330209312279443e+00
5.000000000000000000e+00,1.526427181157159474e+00
5.000000000000000000e+00,1.073843369542498483e+00
5.000000000000000000e+00,1.199480919287750691e+00
5.000000000000000000e+00,1.165577725702587220e+00
5.000000000000000000e+00,1.943227768861806481e+00
5.000000000000000000e+00,1.050818753524046967e+00
5.000000000000000000e+00,2.044852096118830787e+00
5.000000000000000000e+00,1.445179929765983307e+00
5.000000000000000000e+00,1.169773328952562030e+00
5.000000000000000000e+00,1.352660874458529339e+00
5.000000000000000000e+00,1.071321254447997529e+00
5.000000000000000000e+00,1.222575326876115476e+00
5.000000000000000000e+00,1.062012152155199729e+00
5.000000000000000000e+00,1.279203541962554480e+00
5.000000000000000000e+00,1.098938251674043798e+00
5.000000000000000000e+00,1.595040212662631296e+00
5.000000000000000000e+00,1.593440655129044536e+00
5.000000000000000000e+00,1.472426208708746298e+00
5.000000000000000000e+00,1.140229597005088857e+00
5.000000000000000000e+00,1.250215180832845885e+00
5.000000000000000000e+00,1.757657035611309038e+00
5.000000000000000000e+00,1.244528224670977234e+00
5.000000000000000000e+00,1.539363805981773137e+00
5.000000000000000000e+00,1.443467593887906242e+00
5.000000000000000000e+00,1.177527505510236328e+00
5.000000000000000000e+00,1.073796829545612619e+00
5.000000000000000000e+00,1.216151584796596907e+00
5.000000000000000000e+00,1.179084415524035201e+00
5.000000000000000000e+00,1.234275433216156070e+00
5.000000000000000000e+00,1.273721581423181481e+00
5.000000000000000000e+00,1.156024361904197661e+00
5.000000000000000000e+00,1.273299740817805947e+00
5.000000000000000000e+00,1.167441359534391099e+00
5.000000000000000000e+00,1.187292591491517779e+00
5.000000000000000000e+00,1.509636462579499572e+00
5.000000000000000000e+00,1.381889125037751409e+00
5.000000000000000000e+00,1.238271554690050458e+00
5.000000000000000000e+00,1.432461879355792167e+00
5.000000000000000000e+00,1.160142112736381570e+00
5.000000000000000000e+00,1.223959159563023036e+00
5.000000000000000000e+00,1.056726050456741506e+00
5.000000000000000000e+00,1.364120522859198825e+00
5.000000000000000000e+00,1.676665481760070353e+00
5.000000000000000000e+00,1.056259966608610767e+00
6.000000000000000000e+00,3.292432365081719325e+00
6.000000000000000000e+00,4.149724936792093644e+00
6.000000000000000000e+00,3.683207176279566397e+00
6.000000000000000000e+00,4.622276072598904051e+00
6.000000000000000000e+00,3.474237849980742254e+00
6.000000000000000000e+00,4.893106408036565824e+00
6.000000000000000000e+00,3.503909721322749249e+00
6.000000000000000000e+00,4.945764811790159143e+00
6.000000000000000000e+00,9.553029846330371555e+00
6.000000000000000000e+00,4.905804483247514725e+00
6.000000000000000000e+00,3.460588751770849569e+00
6.000000000000000000e+00,5.200127257549215898e+00
6.000000000000000000e+00,6.774130716415124098e+00
6.000000000000000000e+00,5.162143136443649638e+00
6.000000000000000000e+00,2.142040836062697906e+00
6.000000000000000000e+00,4.264188692710085604e+00
6.000000000000000000e+00,5.147889966225857705e+00
6.000000000000000000e+00,6.420425370783162222e+00
6.000000000000000000e+00,4.844850393345208062e+00
6.000000000000000000e+00,5.226608699190128604e+00
6.000000000000000000e+00,4.689149161659358356e+00
6.000000000000000000e+00,5.603086369469970407e+00
6.000000000000000000e+00,6.228997084383887994e+00
6.000000000000000000e+00,3.079552693484167492e+00
6.000000000000000000e+00,7.255809365347197115e+00
6.000000000000000000e+00,5.210272280138275036e+00
6.000000000000000000e+00,4.571457473515685876e+00
6.000000000000000000e+00,5.913174389750304627e+00
6.000000000000000000e+00,5.945466050785746859e+00
6.000000000000000000e+00,3.666243349778255833e+00
6.000000000000000000e+00,3.644431065517295565e+00
6.000000000000000000e+00,6.267163317361074348e+00
6.000000000000000000e+00,1.657721328846992748e+00
6.000000000000000000e+00,8.418254765561048458e+00
6.000000000000000000e+00,3.700297237687685481e+00
6.000000000000000000e+00,4.849744515621374319e+00
6.000000000000000000e+00,7.148549683131717458e+00
6.000000000000000000e+00,3.551492537932965377e+00
6.000000000000000000e+00,3.361365612991075835e+00
6.000000000000000000e+00,3.962200504488933461e+00
6.000000000000000000e+00,5.354017690831147647e+00
6.000000000000000000e+00,4.858803423664575405e+00
6.000000000000000000e+00,7.974926735339499473e+00
6.000000000000000000e+00,2.653552876184072318e+00
6.000000000000000000e+00,3.975621988344506974e+00
6.000000000000000000e+00,2.898060062737073395e+00
6.000000000000000000e+00,3.145066518871836081e+00
6.000000000000000000e+00,7.530537502459379695e+00
6.000000000000000000e+00,4.631763957161602718e+00
6.000000000000000000e+00,7.827529506188170672e+00
6.000000000000000000e+00,1.486244077398840346e+00
6.000000000000000000e+00,2.175344868599292880e+00
7.000000000000000000e+00,1.259942908341549810e+03
7.000000000000000000e+00,8.061823453437277749e+02
7.000000000000000000e+00,9.549845196146115995e+02
7.000000000000000000e+00,9.163831797853522403e+02
7.000000000000000000e+00,1.069882053854609239e+03
7.000000000000000000e+00,1.355215948423859572e+03
7.000000000000000000e+00,9.869327760795313225e+02
7.000000000000000000e+00,1.021872654153262374e+03
7.000000000000000000e+00,8.116277361892575755e+02
7.000000000000000000e+00,1.139981290093032385e+03
7.000000000000000000e+00,1.515729989680359722e+03
7.000000000000000000e+00,8.813330856827474236e+02
7.000000000000000000e+00,5.935230192482399616e+02
7.000000000000000000e+00,1.316739309494063491e+03
7.000000000000000000e+00,1.676718901776141138e+03
7.000000000000000000e+00,1.456528047331095422e+03
7.000000000000000000e+00,1.203352018561399291e+03
7.000000000000000000e+00,1.129286907409728428e+03
7.000000000000000000e+00,1.135958999784542812e+03
7.000000000000000000e+00,1.600828997823886766e+03
7.000000000000000000e+00,1.197904813273037689e+03
7.000000000000000000e+00,7.452684617485851959e+02
7.000000000000000000e+00,2.491522769970247282e+02
7.000000000000000000e+00,1.255143603196217555e+03
7.000000000000000000e+00,1.037728040723870436e+03
7.000000000000000000e+00,7.313871879561706919e+02
7.000000000000000000e+00,7.669477733238086330e+02
7.000000000000000000e+00,5.947061751898036164e+02
7.000000000000000000e+00,1.267299889564925707e+03
7.000000000000000000e+00,9.871297814055001254e+02
7.000000000000000000e+00,1.945466458371623503e+03
7.000000000000000000e+00,7.812800965819069461e+02
7.000000000000000000e+00,1.005445559512219916e+03
7.000000000000000000e+00,1.122881666589655197e+03
7.000000000000000000e+00,7.016442680850032048e+02
7.000000000000000000e+00,1.418524240472597739e+03
7.000000000000000000e+00,5.548471307102672654e+02
7.000000000000000000e+00,1.075896869149937629e+03
7.000000000000000000e+00,6.707673850424548618e+02
7.000000000000000000e+00,7.193185806365299868e+02
7.000000000000000000e+00,1.011386315564838242e+03
7.000000000000000000e+00,9.956533285499144768e+02
7.000000000000000000e+00,1.021137979098888991e+03
7.000000000000000000e+00,1.403290894761306845e+03
7.000000000000000000e+00,8.945611752148529376e+02
7.000000000000000000e+00,1.173925077878781394e+03
7.000000000000000000e+00,1.581108790096562643e+03
7.000000000000000000e+00,8.281864267141982054e+02
7.000000000000000000e+00,6.198105639922587216e+02
7.000000000000000000e+00,6.978699671666713584e+02
7.000000000000000000e+00,1.350162967391014718e+03
7.000000000000000000e+00,6.559622859780474755e+02
8.000000000000000000e+00,4.042839719572851820e+00
8.000000000000000000e+00,4.225123176391150537e+00
8.000000000000000000e+00,4.393972480213779619e+00
8.000000000000000000e+00,4.310806297842987966e+00
8.000000000000000000e+00,4.242909387128320553e+00
8.000000000000000000e+00,3.954566580822326483e+00
8.000000000000000000e+00,3.872763033027560198e+00
8.000000000000000000e+00,4.469154997292218212e+00
8.000000000000000000e+00,4.882308081889394913e+00
8.000000000000000000e+00,4.128614270412131582e+00
8.000000000000000000e+00,4.812821014516464047e+00
8.000000000000000000e+00,4.449875084268478886e+00
8.000000000000000000e+00,4.808886606516479922e+00
8.000000000000000000e+00,3.995118452404386566e+00
8.000000000000000000e+00,4.450889409227094085e+00
8.000000000000000000e+00,3.856638449122507417e+00
8.000000000000000000e+00,3.767706884123420252e+00
8.000000000000000000e+00,4.615430431339725637e+00
8.000000000000000000e+00,4.452145642687966642e+00
8.000000000000000000e+00,4.170169166569232644e+00
8.000000000000000000e+00,4.984930362943630122e+00
8.000000000000000000e+00,4.638493654764632268e+00
8.000000000000000000e+00,3.537255243818830497e+00
8.000000000000000000e+00,4.328395949671625331e+00
8.000000000000000000e+00,4.969044512253026014e+00
8.000000000000000000e+00,4.952644229215483307e+00
8.000000000000000000e+00,4.311748460366260360e+00
8.000000000000000000e+00,4.492701051760226605e+00
8.000000000000000000e+00,4.551633918241957844e+00
8.000000000000000000e+00,4.757222747266192542e+00
8.000000000000000000e+00,4.095884193205565182e+00
8.000000000000000000e+00,4.083714670437350591e+00
8.000000000000000000e+00,3.727362664127859659e+00
8.000000000000000000e+00,4.556007228327873193e+00
8.000000000000000000e+00,4.504888581336278008e+00
8.000000000000000000e+00,4.116965579675242459e+00
8.000000000000000000e+00,4.684130686513169550e+00
8.000000000000000000e+00,4.461252447735910565e+00
8.000000000000000000e+00,5.001974994939136998e+00
8.000000000000000000e+00,4.424868310855506692e+00
8.000000000000000000e+00,4.150473539655098243e+00
8.000000000000000000e+00,3.480919664543280057e+00
8.000000000000000000e+00,4.015284374796752154e+00
8.000000000000000000e+00,4.055058672189250757e+00
8.000000000000000000e+00,4.522124609893621638e+00
8.000000000000000000e+00,4.654449561251163381e+00
8.000000000000000000e+00,4.707777364672161902e+00
8.000000000000000000e+00,4.722594123663693466e+00
8.000000000000000000e+00,3.702943247340533262e+00
8.000000000000000000e+00,3.774679162803117549e+00
8.000000000000000000e+00,4.172525842246998629e+00
8.000000000000000000e+00,4.229275638730399578e+00
9.000000000000000000e+00,1.445267634273682322e+00
9.000000000000000000e+00,1.442005917983014918e+00
9.000000000000000000e+00,1.198653116689684106e+00
9.000000000000000000e+00,1.248863784130550547e+00
9.000000000000000000e+00,1.471048000727488425e+00
9.000000000000000000e+00,1.313499193667005072e+00
9.000000000000000000e+00,1.422659070954313432e+00
9.000000000000000000e+00,1.248854721925194422e+00
9.000000000000000000e+00,1.207573274658143347e+00
9.000000000000000000e+00,1.471729742295379451e+00
9.000000000000000000e+00,1.358021283738952922e+00
9.000000000000000000e+00,1.108930614597496644e+00
9.000000000000000000e+00,1.171658166310223459e+00
9.000000000000000000e+00,1.330436626805103106e+00
9.000000000000000000e+00,1.210754262403084258e+00
9.000000000000000000e+00,1.226031004032239080e+00
9.000000000000000000e+00,1.345529291069668787e+00
9.000000000000000000e+00,1.295258266862166163e+00
9.000000000000000000e+00,1.837301463557537762e+00
9.000000000000000000e+00,1.322007254120263653e+00
9.000000000000000000e+00,1.379342982485876057e+00
9.000000000000000000e+00,1.230329096730687688e+00
9.000000000000000000e+00,1.260974363901963935e+00
9.000000000000000000e+00,1.265915406198237392e+00
9.000000000000000000e+00,1.411979191811772782e+00
9.000000000000000000e+00,1.512549808226003378e+00
9.000000000000000000e+00,1.293487064419341692e+00
9.000000000000000000e+00,1.422893323389453180e+00
9.000000000000000000e+00,1.686709902496724922e+00
9.000000000000000000e+00,1.334392773569295310e+00
9.000000000000000000e+00,1.268408009577476125e+00
9.000000000000000000e+00,1.573464696826408993e+00
9.000000000000000000e+00,1.276081039265929418e+00
9.000000000000000000e+00,1.379264090788753894e+00
9.000000000000000000e+00,1.271300406895470747e+00
9.000000000000000000e+00,1.452840009165083934e+00
9.000000000000000000e+00,1.548229918925111637e+00
9.000000000000000000e+00,1.145844718787483618e+00
9.000000000000000000e+00,1.262628997758497240e+00
9.000000000000000000e+00,1.321171200159003245e+00
9.000000000000000000e+00,1.357028274775398557e+00
9.000000000000000000e+00,1.198640723639885719e+00
9.000000000000000000e+00,1.502795937916048263e+00
9.000000000000000000e+00,1.385008440228016280e+00
9.000000000000000000e+00,1.484509477766793761e+00
9.000000000000000000e+00,1.305962309995585935e+00
9.000000000000000000e+00,1.190380130874446607e+00
9.000000000000000000e+00,1.407240190857010909e+00
9.000000000000000000e+00,1.446009413376615704e+00
9.000000000000000000e+00,1.344751180664433221e+00
9.000000000000000000e+00,1.340817730970647270e+00
9.000000000000000000e+00,1.693935769651523593e+00
1.000000000000000000e+01,2.143097734464241100e+01
1.000000000000000000e+01,2.136152217791321917e+01
1.000000000000000000e+01,2.150320860076567087e+01
1.000000000000000000e+01,2.125901443328990226e+01
1.000000000000000000e+01,2.127701114842387398e+01
1.000000000000000000e+01,2.163350810822995740e+01
1.000000000000000000e+01,2.131913190051973217e+01
1.000000000000000000e+01,2.144216282905822268e+01
1.000000000000000000e+01,2.153371282088752636e+01
1.000000000000000000e+01,2.144763655121658985e+01
1.000000000000000000e+01,2.151187450984377136e+01
1.000000000000000000e+01,2.153794563747705126e+01
1.000000000000000000e+01,2.142832743852470401e+01
1.000000000000000000e+01,2.155845237631403322e+01
1.000000000000000000e+01,2.136373487936888438e+01
1.000000000000000000e+01,2.167437450153922640e+01
1.000000000000000000e+01,2.120685319540787006e+01
1.000000000000000000e+01,2.170393586844362588e+01
1.000000000000000000e+01,2.134771592555758701e+01
1.000000000000000000e+01,2.148199990386036617e+01
1.000000000000000000e+01,2.109730337768668207e+01
1.000000000000000000e+01,2.133812131033808512e+01
1.000000000000000000e+01,2.155284692330371499e+01
1.000000000000000000e+01,2.127830047251280021e+01
1.000000000000000000e+01,2.143144204355865412e+01
1.000000000000000000e+01,2.107418183777113185e+01
1.000000000000000000e+01,2.156536067108016397e+01
1.000000000000000000e+01,2.140713853124386290e+01
1.000000000000000000e+01,2.131600616296871209e+01
1.000000000000000000e+01,2.149663450400430165e+01
1.000000000000000000e+01,2.134308074479449147e+01
1.000000000000000000e+01,2.146824053401123678e+01
1.000000000000000000e+01,2.144542956370688458e+01
1.000000000000000000e+01,2.159320644227278407e+01
1.000000000000000000e+01,2.144633755377367024e+01
1.000000000000000000e+01,2.129763591889074448e+01
1.000000000000000000e+01,2.154238237520565846e+01
1.000000000000000000e+01,2.154950678643183437e+01
1.000000000000000000e+01,2.153620258706796164e+01
1.000000000000000000e+01,2.136461076436144424e+01
1.000000000000000000e+01,2.138955618737777797e+01
1.000000000000000000e+01,2.154487398519621522e+01
1.000000000000000000e+01,2.129733951861551233e+01
1.000000000000000000e+01,2.153099666871179352e+01
1.000000000000000000e+01,2.131837620286153623e+01
1.000000000000000000e+01,2.153424203662885361e+01
1.000000000000000000e+01,2.157493533831902610e+01
1.000000000000000000e+01,2.160437563821033891e+01
1.000000000000000000e+01,2.127504848705498475e+01
1.000000000000000000e+01,2.148071161105027116e+01
1.000000000000000000e+01,2.114108841162178720e+01
1.000000000000000000e+01,2.121627087633424225e+01
